sample_id	original_name	habitat	GCfrac	basepairsHQ	basepairsRaw	insertsHQ	insertsRaw	nr_orfs	latitude	longitude	income_group	country
SAMN00990327	SAMN00990327	human gut	0.4765774116096052	1627133949	2906794686	10810697	14305383	131326	37.09024	-95.712891	High income	United States of America
SAMN00990329	SAMN00990329	human gut	0.5403978173765887	1104066017	2360506132	8027270	11665606	6016	37.09024	-95.712891	High income	United States of America
SAMN00990339	SAMN00990339	human gut	0.5565130045209192	939108804	2043719776	6882088	10089046	4914	37.09024	-95.712891	High income	United States of America
SAMN00990340	SAMN00990340	human gut	0.4383192972634508	2967060540	4407212358	18077325	21768111	102136	37.09024	-95.712891	High income	United States of America
SAMN00990354	SAMN00990354	human gut	0.4735785918746246	2454032590	3788987192	15684892	18693652	67616	37.09024	-95.712891	High income	United States of America
SAMN00990365	SAMN00990365	human gut	0.5441929533459479	1331164772	2770352510	9571636	13672273	18661	37.09024	-95.712891	High income	United States of America
SAMN00990371	SAMN00990371	human gut	0.4583515971821733	1732088303	3016385940	11367674	14854086	93445	37.09024	-95.712891	High income	United States of America
SAMN00990383	SAMN00990383	human gut	0.5314696590506489	1961890276	3584941788	13298348	17627772	21348	37.09024	-95.712891	High income	United States of America
SAMN00991535	SAMN00991535	human gut	0.5057500087814378	1482384567	2712415218	9899624	13406755	8216	37.09024	-95.712891	High income	United States of America
SAMN00991536	SAMN00991536	human gut	0.4312137383009891	772147324	1275548560	4890816	6231974	66814	37.09024	-95.712891	High income	United States of America
SAMN00991541	SAMN00991541	human gut	0.5096483578743536	2066223887	3535777268	13546958	17403646	77705	37.09024	-95.712891	High income	United States of America
SAMN00991546	SAMN00991546	human gut	0.5305185850061884	2113440555	3548305788	14255057	17530836	41002	37.09024	-95.712891	High income	United States of America
SAMN00991561	SAMN00991561	human gut	0.4999698979883989	1435035937	2731568490	9854461	13451525	14447	37.09024	-95.712891	High income	United States of America
SAMN00991571	SAMN00991571	human gut	0.5405097089454316	1815246592	3284001690	12266872	16095717	13683	37.09024	-95.712891	High income	United States of America
SAMN00991577	SAMN00991577	human gut	0.4555410047432968	1827245168	3182242372	11859398	15453060	85949	37.09024	-95.712891	High income	United States of America
SAMN00991590	SAMN00991590	human gut	0.4545786681218194	1923188655	3221515454	12409904	15848833	72836	37.09024	-95.712891	High income	United States of America
SAMN00991595	SAMN00991595	human gut	0.4326903564517505	2043940774	3366452552	13100280	16620866	27884	37.09024	-95.712891	High income	United States of America
SAMN00991598	SAMN00991598	human gut	0.4928316650531863	1363897170	2542764448	9252903	12504484	70954	37.09024	-95.712891	High income	United States of America
SAMN00998693	SAMN00998693	human gut	0.5403452717282903	2370334332	4098779498	16149421	20216485	64189	37.09024	-95.712891	High income	United States of America
SAMN00998704	SAMN00998704	human gut	0.455919771828642	206067590	871115506	2376696	4312453	109	37.09024	-95.712891	High income	United States of America
SAMN00998833	SAMN00998833	human gut	0.4601567205681566	705429689	2958570780	8271495	14646390	3	37.09024	-95.712891	High income	United States of America
SAMN00998838	SAMN00998838	human gut	0.34934698891030663	472916094	1461132054	4521183	7233327	3128	37.09024	-95.712891	High income	United States of America
SAMN00998839	SAMN00998839	human gut	0.4580974716644212	503189142	2111424998	5845486	10452599	626	37.09024	-95.712891	High income	United States of America
SAMN00998841	SAMN00998841	human gut	0.4690958416267109	583957014	2508890904	6808088	12420252	2	37.09024	-95.712891	High income	United States of America
SAMN00998844	SAMN00998844	human gut	0.5117872613773217	3467065641	5884886188	22657005	29012636	20541	37.09024	-95.712891	High income	United States of America
SAMN00998846	SAMN00998846	human gut	0.4278160320418894	2014719875	3241336516	12774868	16001424	6680	37.09024	-95.712891	High income	United States of America
SAMN00998847	SAMN00998847	human gut	0.3707680655690479	615981547	1952421506	6090537	9665453	15368	37.09024	-95.712891	High income	United States of America
SAMN00998851	SAMN00998851	human gut	0.4487596027546761	485342827	2128171000	5652603	10535500	8	37.09024	-95.712891	High income	United States of America
SAMN00998859	SAMN00998859	human gut	0.43743096530178177	414965483	1778073892	4829573	8802346	0	37.09024	-95.712891	High income	United States of America
SAMN00998862	SAMN00998862	human gut	0.4364365373686693	225678394	1077820288	2590877	5335744	71	37.09024	-95.712891	High income	United States of America
SAMN00998863	SAMN00998863	human gut	0.4390634437067973	583892145	2641155656	6784518	13075028	3	37.09024	-95.712891	High income	United States of America
SAMN00998865	SAMN00998865	human gut	0.4250315266294784	166420988	699039382	1877333	3460591	1867	37.09024	-95.712891	High income	United States of America
SAMN00998869	SAMN00998869	human gut	0.4264626330362135	373717829	1365191346	3901414	6758373	1997	37.09024	-95.712891	High income	United States of America
SAMN01041678	SAMN01041678	human gut	0.5323478111702595	100268738	511202814	1089281	2530707	9062	37.09024	-95.712891	High income	United States of America
SAMN01041728	SAMN01041728	human gut	0.4982540087674186	3306312017	5552807856	21431688	27433798	20690	37.09024	-95.712891	High income	United States of America
SAMN01041747	SAMN01041747	human gut	0.4276827036000721	446211204	1850493518	5155806	9160859	11	37.09024	-95.712891	High income	United States of America
SAMN01112473	SAMN01112473	human gut	0.533609715931294	2742170310	4522067568	18298080	22258204	27948	37.09024	-95.712891	High income	United States of America
SAMN01112477	SAMN01112477	human gut	0.6387542520430259	1718988414	3667293836	13121709	18141874	9237	37.09024	-95.712891	High income	United States of America
SAMN01112480	SAMN01112480	human gut	0.5034476624383192	3447393805	5294202656	22063488	26157908	65603	37.09024	-95.712891	High income	United States of America
SAMN01773301	SAMN01773301	human gut	0.4909543612866385	1327850654	4194912174	10564039	20656637	23307	37.09024	-95.712891	High income	United States of America
SAMN01773310	SAMN01773310	human gut	0.5046485853926139	2224691599	3200336812	12743681	15726636	5350	37.09024	-95.712891	High income	United States of America
SAMN01773312	SAMN01773312	human gut	0.4047665821413068	516948150	1749637626	5270900	8632411	3818	37.09024	-95.712891	High income	United States of America
SAMN01773313	SAMN01773313	human gut	0.5046272329938866	2268395520	3259503788	12981647	16000194	5457	37.09024	-95.712891	High income	United States of America
SAMN01773319	SAMN01773319	human gut	0.5167449045400128	2305377958	3393823786	13365961	16667249	27178	37.09024	-95.712891	High income	United States of America
SAMN01773320	SAMN01773320	human gut	0.5255330239728375	1658041834	2446962696	9650977	12037980	21081	37.09024	-95.712891	High income	United States of America
SAMN01773335	SAMN01773335	human gut	0.4927880522094558	2351145666	3380774790	13418373	16550107	46137	37.09024	-95.712891	High income	United States of America
SAMN01773337	SAMN01773337	human gut	0.37262327990765104	2003843493	2784133046	11983605	14042661	9399	37.09024	-95.712891	High income	United States of America
SAMN01773338	SAMN01773338	human gut	0.4786903161487433	1968801899	2818731846	11883391	14129901	21075	37.09024	-95.712891	High income	United States of America
SAMN01773342	SAMN01773342	human gut	0.4811527728105148	1517746279	2952742678	10410994	14392125	19832	37.09024	-95.712891	High income	United States of America
SAMN01773343	SAMN01773343	human gut	0.4905291457250083	2736305586	3877702486	15638495	19109215	17760	37.09024	-95.712891	High income	United States of America
SAMN01773349	SAMN01773349	human gut	0.4986707401139984	1386620654	2570329182	9411901	12660347	6001	37.09024	-95.712891	High income	United States of America
SAMN01773357	SAMN01773357	human gut	0.5019962545859461	2494405843	3558558214	14241226	17506493	16524	37.09024	-95.712891	High income	United States of America
SAMN01773360	SAMN01773360	human gut	0.5351835036569725	1134753911	2510593488	8239448	12284424	8605	37.09024	-95.712891	High income	United States of America
SAMN01773361	SAMN01773361	human gut	0.4026344755791049	580929985	1994378086	5923295	9832547	8616	37.09024	-95.712891	High income	United States of America
SAMN01773363	SAMN01773363	human gut	0.5899259518537551	2198235581	3610891048	13502491	17813102	4922	37.09024	-95.712891	High income	United States of America
SAMN01773367	SAMN01773367	human gut	0.5432869688618728	2667356875	4049190888	15785782	19994056	19269	37.09024	-95.712891	High income	United States of America
SAMN01773380	SAMN01773380	human gut	0.42903032382827777	579326922	1925322326	6338949	9686097	3468	37.09024	-95.712891	High income	United States of America
SAMN01773384	SAMN01773384	human gut	0.5236186876102087	2335478784	3983960726	15858709	19661615	32482	37.09024	-95.712891	High income	United States of America
SAMN01773392	SAMN01773392	human gut	0.3672866572165343	398234557	593399572	2376658	2910246	12640	37.09024	-95.712891	High income	United States of America
SAMN01773395	SAMN01773395	human gut	0.5065969802969104	2344786862	3466055554	13613243	16993963	53632	37.09024	-95.712891	High income	United States of America
SAMN01773404	SAMN01773404	human gut	0.4967987687744834	1818259900	3355025178	12289425	16456193	9683	37.09024	-95.712891	High income	United States of America
SAMN01773405	SAMN01773405	human gut	0.4747574831591122	2407584241	3943275758	15744845	19444389	9544	37.09024	-95.712891	High income	United States of America
SAMN01773406	SAMN01773406	human gut	0.5024969244943375	2521142867	3604854880	14448376	17722046	10276	37.09024	-95.712891	High income	United States of America
SAMN01773416	SAMN01773416	human gut	0.4546730447060894	2107951212	3287961512	13523469	16214288	10523	37.09024	-95.712891	High income	United States of America
SAMN01773437	SAMN01773437	human gut	0.4002565307146565	1938022474	3056899568	12058426	14977098	25007	37.09024	-95.712891	High income	United States of America
SAMN01773444	SAMN01773444	human gut	0.5126690054600315	1597095696	3148906808	11126539	15476898	16579	37.09024	-95.712891	High income	United States of America
SAMN01773456	SAMN01773456	human gut	0.497081542245282	2358129451	3397840356	13514999	16705578	33070	37.09024	-95.712891	High income	United States of America
SAMN01773460	SAMN01773460	human gut	0.451273783671066	659407297	2763509448	7593379	13666134	3124	37.09024	-95.712891	High income	United States of America
SAMN01773462	SAMN01773462	human gut	0.5043987845384496	2343506130	3334549528	13422873	16457246	10746	37.09024	-95.712891	High income	United States of America
SAMN01773464	SAMN01773464	human gut	0.5068084034269708	2090707974	3001508472	12006838	14780204	10079	37.09024	-95.712891	High income	United States of America
SAMN01773475	SAMN01773475	human gut	0.3640722901019485	2001727391	2570230312	11534799	12998600	7122	37.09024	-95.712891	High income	United States of America
SAMN01773478	SAMN01773478	human gut	0.4504033563904825	596720616	2409635995	6581138	11913264	2978	37.09024	-95.712891	High income	United States of America
SAMN01773486	SAMN01773486	human gut	0.5387682650854125	1568049817	2378841438	9258418	11689607	21826	37.09024	-95.712891	High income	United States of America
SAMN01773488	SAMN01773488	human gut	0.3893786927329508	2236858149	3373059004	13999990	16959600	13302	37.09024	-95.712891	High income	United States of America
SAMN01773492	SAMN01773492	human gut	0.4495078513572107	2676997371	3995734216	16789630	19653920	24237	37.09024	-95.712891	High income	United States of America
SAMN01773496	SAMN01773496	human gut	0.4030448592488584	1638093163	2889925890	11367280	14639999	26340	37.09024	-95.712891	High income	United States of America
SAMN01773502	SAMN01773502	human gut	0.5113141675657946	2460303636	4161110936	16510158	20457744	40341	37.09024	-95.712891	High income	United States of America
SAMN01773507	SAMN01773507	human gut	0.5261624809085965	1682093834	3850544494	12457736	18971023	25308	37.09024	-95.712891	High income	United States of America
SAMN01774008	SAMN01774008	human gut	0.5048631435453331	2387001848	3749859512	15476875	18434714	5435	37.09024	-95.712891	High income	United States of America
SAMN01774012	SAMN01774012	human gut	0.5045688878609261	2491136929	3930405862	16204632	19393227	16333	37.09024	-95.712891	High income	United States of America
SAMN01774016	SAMN01774016	human gut	0.5901348075514896	2152627924	3538309056	13221654	17414730	4877	37.09024	-95.712891	High income	United States of America
SAMN01774018	SAMN01774018	human gut	0.4870488404075529	518217156	1317744158	4573078	6638491	26557	37.09024	-95.712891	High income	United States of America
SAMN01774020	SAMN01774020	human gut	0.4475910323145379	664202665	2736560046	7599777	13539845	11384	37.09024	-95.712891	High income	United States of America
SAMN01774024	SAMN01774024	human gut	0.4592695787787135	2604998471	3547757618	14587514	17457031	35544	37.09024	-95.712891	High income	United States of America
SAMN01774026	SAMN01774026	human gut	0.5467095517214299	1733339815	2879132256	11424340	14488104	17093	37.09024	-95.712891	High income	United States of America
SAMN01774031	SAMN01774031	human gut	0.4945526673546673	2291071316	3577062204	14783981	17604616	52031	37.09024	-95.712891	High income	United States of America
SAMN01774038	SAMN01774038	human gut	0.3275896041037153	997971267	1501577886	6291205	7588935	10679	37.09024	-95.712891	High income	United States of America
SAMN01774043	SAMN01774043	human gut	0.433329998280115	2193723377	2973612828	12189926	14605726	11149	37.09024	-95.712891	High income	United States of America
SAMN01774050	SAMN01774050	human gut	0.5053545875828781	422897034	1051022530	3600510	5292321	11539	37.09024	-95.712891	High income	United States of America
SAMN01774051	SAMN01774051	human gut	0.4968076947610437	1647426061	3083261600	11161732	15018168	7494	37.09024	-95.712891	High income	United States of America
SAMN01774064	SAMN01774064	human gut	0.5243655601837759	1974397360	3476344962	13114206	17024281	20234	37.09024	-95.712891	High income	United States of America
SAMN01774080	SAMN01774080	human gut	0.5610490978992804	2101481848	3782109974	14735367	18670355	5557	37.09024	-95.712891	High income	United States of America
SAMN01774085	SAMN01774085	human gut	0.4219667063036925	1414283270	2294521850	9082410	11531133	15782	37.09024	-95.712891	High income	United States of America
SAMN01774096	SAMN01774096	human gut	0.5302676589836401	2508149095	4363601788	17095553	21425966	24650	37.09024	-95.712891	High income	United States of America
SAMN01774102	SAMN01774102	human gut	0.6166190339392399	1558594772	3092374244	11345553	15593546	8351	37.09024	-95.712891	High income	United States of America
SAMN01774111	SAMN01774111	human gut	0.4996608218286426	1955253708	3193206340	12541074	15672438	6720	37.09024	-95.712891	High income	United States of America
SAMN01774270	SAMN01774270	human gut	0.4362775266664477	2469099121	3369733700	13872941	16630864	20680	37.09024	-95.712891	High income	United States of America
SAMN01774272	SAMN01774272	human gut	0.5488765636879641	2170787725	3753317868	14865420	18482352	32931	37.09024	-95.712891	High income	United States of America
SAMN01774274	SAMN01774274	human gut	0.5760465470744796	1905333563	3078579834	11624055	15195163	13904	37.09024	-95.712891	High income	United States of America
SAMN01774275	SAMN01774275	human gut	0.5040458259309123	2081846641	3079125654	12131469	15123065	62765	37.09024	-95.712891	High income	United States of America
SAMN01774281	SAMN01774281	human gut	0.3672258778066344	2589035423	3250849238	13999148	16057785	12516	37.09024	-95.712891	High income	United States of America
SAMN01774282	SAMN01774282	human gut	0.35194389952219624	2362758224	3155283434	13874878	15571027	23673	37.09024	-95.712891	High income	United States of America
SAMN01774283	SAMN01774283	human gut	0.4783851370010159	3563594032	8481588014	24974342	41930201	23027	37.09024	-95.712891	High income	United States of America
SAMN01774302	SAMN01774302	human gut	0.4475696339799476	344787066	733609986	2702113	3704695	12976	37.09024	-95.712891	High income	United States of America
SAMN01774303	SAMN01774303	human gut	0.3843607360412526	2015024841	3010711208	12306286	14881864	18209	37.09024	-95.712891	High income	United States of America
SAMN01774304	SAMN01774304	human gut	0.439323735991079	640161835	2624227758	7372669	12982707	26	37.09024	-95.712891	High income	United States of America
SAMN01774312	SAMN01774312	human gut	0.5783661674412213	1712817864	2769583912	10452378	13596236	19224	37.09024	-95.712891	High income	United States of America
SAMN01774313	SAMN01774313	human gut	0.3441345509603287	1639329932	2492632268	10451198	12619790	2655	37.09024	-95.712891	High income	United States of America
SAMN01774317	SAMN01774317	human gut	0.5066096761741469	2542799870	3637516956	15343240	18327356	4965	37.09024	-95.712891	High income	United States of America
SAMN01774320	SAMN01774320	human gut	0.4354705006298144	2331313774	3475749572	14262019	17165740	13735	37.09024	-95.712891	High income	United States of America
SAMN01774323	SAMN01774323	human gut	0.5497147656706362	2321237310	4049404074	15988741	19998109	8278	37.09024	-95.712891	High income	United States of America
SAMN01774324	SAMN01774324	human gut	0.555947786991871	3091537650	6149229472	21659700	30389552	18728	37.09024	-95.712891	High income	United States of America
SAMN01779844	SAMN01779844	human gut	0.42519004564707225	4819638133	9580607092	31549282	47316098	18884	37.09024	-95.712891	High income	United States of America
SAMN01779846	SAMN01779846	human gut	0.43565315753919454	500110357	1936527972	5396117	9583744	9488	37.09024	-95.712891	High income	United States of America
SAMN01779852	SAMN01779852	human gut	0.5478063816170593	2768410890	4375897490	17381550	22103115	29872	37.09024	-95.712891	High income	United States of America
SAMN01779853	SAMN01779853	human gut	0.5532507188400096	1145975011	2002649574	7889019	9835743	15081	37.09024	-95.712891	High income	United States of America
SAMN01779857	SAMN01779857	human gut	0.4486439885201918	4668629820	9435035580	30897744	46608564	20752	37.09024	-95.712891	High income	United States of America
SAMN01779863	SAMN01779863	human gut	0.4476208989222431	1676848092	3868373284	13872996	19572714	12867	37.09024	-95.712891	High income	United States of America
SAMN01779868	SAMN01779868	human gut	0.49111442365420505	4003237748	9239432402	27792625	45649891	22458	37.09024	-95.712891	High income	United States of America
SAMN01779870	SAMN01779870	human gut	0.4322747037836538	4758771320	9533338326	31310600	47087727	53757	37.09024	-95.712891	High income	United States of America
SAMN01779881	SAMN01779881	human gut	0.4961757154422465	656395383	1344984882	4788152	6658341	7599	37.09024	-95.712891	High income	United States of America
SAMN01779882	SAMN01779882	human gut	0.4783248487541304	2250878199	3534165870	14522218	17447893	13016	37.09024	-95.712891	High income	United States of America
SAMN01779884	SAMN01779884	human gut	0.4398208071457352	4784875893	9736784812	31579234	48050068	21643	37.09024	-95.712891	High income	United States of America
SAMN01779886	SAMN01779886	human gut	0.4365143519215639	4388068355	8824230436	28979766	43610334	84479	37.09024	-95.712891	High income	United States of America
SAMN01779887	SAMN01779887	human gut	0.5109432454471771	2638101737	3881264080	15356934	19119326	18602	37.09024	-95.712891	High income	United States of America
SAMN01779889	SAMN01779889	human gut	0.35000222027427624	219391780	404236858	1368630	1945559	5552	37.09024	-95.712891	High income	United States of America
SAMN01779890	SAMN01779890	human gut	0.49581549477541104	2214405163	3900480994	14697070	19180683	12516	37.09024	-95.712891	High income	United States of America
SAMN01779893	SAMN01779893	human gut	0.4988518246338329	1539207127	2822047142	10421046	13873597	10776	37.09024	-95.712891	High income	United States of America
SAMN01779897	SAMN01779897	human gut	0.6293982456462834	1386151333	2329122370	9041112	11748623	4473	37.09024	-95.712891	High income	United States of America
SAMN01779900	SAMN01779900	human gut	0.4228740024025144	2695234450	3545663350	14813867	17454215	26376	37.09024	-95.712891	High income	United States of America
SAMN01779902	SAMN01779902	human gut	0.492610042253364	3979301334	8643781740	27172256	42740508	5759	37.09024	-95.712891	High income	United States of America
SAMN01779903	SAMN01779903	human gut	0.40429388237912506	2023266716	6451184678	14822259	31885215	25370	37.09024	-95.712891	High income	United States of America
SAMN01779904	SAMN01779904	human gut	0.4920671410190596	3650556070	7956918112	24958395	39364624	9412	37.09024	-95.712891	High income	United States of America
SAMN01779907	SAMN01779907	human gut	0.55276164975134	3358184365	8995610388	24771005	44385346	54927	37.09024	-95.712891	High income	United States of America
SAMN01779911	SAMN01779911	human gut	0.42785185452031377	1254523676	2022248762	8117640	10148051	15684	37.09024	-95.712891	High income	United States of America
SAMN01779912	SAMN01779912	human gut	0.541234703351573	1541806673	3222863600	11118815	15874070	20772	37.09024	-95.712891	High income	United States of America
SAMN01779921	SAMN01779921	human gut	0.47532873480266497	1719583418	3146030856	11591309	15505492	25286	37.09024	-95.712891	High income	United States of America
SAMN01779924	SAMN01779924	human gut	0.4944869901194069	3336515854	7307679048	22872605	36096062	12340	37.09024	-95.712891	High income	United States of America
SAMN01779927	SAMN01779927	human gut	0.5055996682122894	2660899831	4208970652	17392822	20809008	8543	37.09024	-95.712891	High income	United States of America
SAMN01779929	SAMN01779929	human gut	0.5460843135906901	1568294599	2433933420	9912303	12270414	20198	37.09024	-95.712891	High income	United States of America
SAMN01779930	SAMN01779930	human gut	0.3069812932937888	5835400647	9736582138	35791160	48109001	18913	37.09024	-95.712891	High income	United States of America
SAMN01779943	SAMN01779943	human gut	0.3807301893917189	2176331544	8938012862	17994094	44225787	26580	37.09024	-95.712891	High income	United States of America
SAMN01779948	SAMN01779948	human gut	0.5616905563744498	2586155653	4702745442	18166805	23250389	19277	37.09024	-95.712891	High income	United States of America
SAMN01779950	SAMN01779950	human gut	0.3830949821115294	2162983418	2803792828	11815255	13791120	11609	37.09024	-95.712891	High income	United States of America
SAMN01779951	SAMN01779951	human gut	0.4992438470127008	625480910	2003591796	6689541	10133988	12250	37.09024	-95.712891	High income	United States of America
SAMN01779952	SAMN01779952	human gut	0.492754831241144	3296265592	7404947068	22690253	36564398	12419	37.09024	-95.712891	High income	United States of America
SAMN01779956	SAMN01779956	human gut	0.4991699460467989	2273542355	3202725070	12931861	15799875	10017	37.09024	-95.712891	High income	United States of America
SAMN01779957	SAMN01779957	human gut	0.4367601417334896	503462714	1931403122	5617336	9557621	2002	37.09024	-95.712891	High income	United States of America
SAMN01779958	SAMN01779958	human gut	0.4702801279911491	2357466759	3883226324	15448650	19133568	24001	37.09024	-95.712891	High income	United States of America
SAMN01779965	SAMN01779965	human gut	0.4188695381944175	2381123212	3222820720	13298131	15809614	11603	37.09024	-95.712891	High income	United States of America
SAMN01779968	SAMN01779968	human gut	0.3985166927353959	5149782190	9631966050	33029047	47586483	36567	37.09024	-95.712891	High income	United States of America
SAMN01779979	SAMN01779979	human gut	0.4683099204498766	1384069140	4661414164	15328801	23560872	9120	37.09024	-95.712891	High income	United States of America
SAMN01779982	SAMN01779982	human gut	0.4352016605123928	2103119462	3589957448	14334885	18104582	18365	37.09024	-95.712891	High income	United States of America
SAMN01779985	SAMN01779985	human gut	0.533396558992318	2340135147	3492256480	13743568	17249048	54207	37.09024	-95.712891	High income	United States of America
SAMN01779990	SAMN01779990	human gut	0.5120179943052151	1747583743	3363683518	12083330	16604321	23528	37.09024	-95.712891	High income	United States of America
SAMN01780001	SAMN01780001	human gut	0.4920542965483041	3733181392	8237476736	25542006	40736892	8978	37.09024	-95.712891	High income	United States of America
SAMN01780002	SAMN01780002	human gut	0.4611181921671936	2568761527	3993768026	16447364	19693549	28495	37.09024	-95.712891	High income	United States of America
SAMN01780004	SAMN01780004	human gut	0.4581887357893442	2428851247	3830188162	15263463	18860393	11754	37.09024	-95.712891	High income	United States of America
SAMN01780009	SAMN01780009	human gut	0.4035642917794796	3389402104	6762809656	22034888	33427000	30734	37.09024	-95.712891	High income	United States of America
SAMN01780013	SAMN01780013	human gut	0.4944329010389834	1844543912	3544384750	12706134	17474855	16626	37.09024	-95.712891	High income	United States of America
SAMN01780015	SAMN01780015	human gut	0.421031052480117	2194026847	3658307294	14111960	18068195	15066	37.09024	-95.712891	High income	United States of America
SAMN01780016	SAMN01780016	human gut	0.43596267234264396	495863096	1919325300	5481781	9496446	3014	37.09024	-95.712891	High income	United States of America
SAMN01780017	SAMN01780017	isolate	0.35948213148331803	1959741244	2941065938	12335813	14914665	10189	37.09024	-95.712891	High income	United States of America
SAMN01780018	SAMN01780018	human gut	0.5438061387512158	2224993764	3909987388	15320661	19240276	30568	37.09024	-95.712891	High income	United States of America
SAMN01780020	SAMN01780020	human gut	0.4024929245032679	4639604690	8530597570	29495150	42117727	24486	37.09024	-95.712891	High income	United States of America
SAMN01780023	SAMN01780023	human gut	0.4833290417200577	4062643626	8828319852	27674398	43671242	67072	37.09024	-95.712891	High income	United States of America
SAMN01780027	SAMN01780027	human gut	0.5252119113287106	3585612521	8546456064	25383560	42219318	18033	37.09024	-95.712891	High income	United States of America
SAMN01780030	SAMN01780030	human gut	0.4474932981957732	359198290	1410531336	3825057	6960772	6249	37.09024	-95.712891	High income	United States of America
SAMN01780032	SAMN01780032	human gut	0.5222359546075652	1884209176	4342940990	15127438	21994403	23170	37.09024	-95.712891	High income	United States of America
SAMN01780039	SAMN01780039	human gut	0.5027299135559913	2402504667	3982889746	15533114	19615123	19842	37.09024	-95.712891	High income	United States of America
SAMN01780040	SAMN01780040	human gut	0.4858479434734316	3708133076	8005951334	25264201	39544155	32096	37.09024	-95.712891	High income	United States of America
SAMN01780043	SAMN01780043	human gut	0.5569100783592787	4206626366	11267360652	30940151	55728614	40968	37.09024	-95.712891	High income	United States of America
SAMN01780047	SAMN01780047	human gut	0.5004561515854937	3745136695	8871422606	26339634	43791571	40917	37.09024	-95.712891	High income	United States of America
SAMN01780050	SAMN01780050	human gut	0.515880534859008	3019704252	5553586450	21115348	27457439	19199	37.09024	-95.712891	High income	United States of America
SAMN01780055	SAMN01780055	human gut	0.5540677137681521	2014749217	3129995340	11995622	15445560	43440	37.09024	-95.712891	High income	United States of America
SAMN01780057	SAMN01780057	human gut	0.4749188719629967	4040016755	8750553938	27425094	43267275	18002	37.09024	-95.712891	High income	United States of America
SAMN01780251	SAMN01780251	human gut	0.5304476730768609	1335968336	2696301242	9486898	13309713	21016	37.09024	-95.712891	High income	United States of America
SAMN01780258	SAMN01780258	human gut	0.5263471391244235	1999329459	2925630870	11629391	14451211	22244	37.09024	-95.712891	High income	United States of America
SAMN01780264	SAMN01780264	human gut	0.3331185100991342	2377819749	2998407976	12891675	14777420	7792	37.09024	-95.712891	High income	United States of America
SAMN01780265	SAMN01780265	human gut	0.4289839121376244	3770632611	7633873224	24936733	37680530	61929	37.09024	-95.712891	High income	United States of America
SAMN01780267	SAMN01780267	human gut	0.3841949256459993	2543573539	3334406114	14717924	16804345	20854	37.09024	-95.712891	High income	United States of America
SAMN01780274	SAMN01780274	human gut	0.5461305278748454	1479871408	4337835422	12166257	21439707	5306	37.09024	-95.712891	High income	United States of America
SAMN01780276	SAMN01780276	human gut	0.414966232659215	2513535203	3711521694	15654325	18343869	17727	37.09024	-95.712891	High income	United States of America
SAMN01780288	SAMN01780288	human gut	0.5347060392772833	1798007028	2686765482	10543643	13246227	9826	37.09024	-95.712891	High income	United States of America
SAMN01780289	SAMN01780289	human gut	0.4632848498283858	933699087	2852407588	9322802	14387906	19437	37.09024	-95.712891	High income	United States of America
SAMN01780292	SAMN01780292	human gut	0.5116627462714097	1955289820	2799861998	11237036	13838681	10444	37.09024	-95.712891	High income	United States of America
SAMN01780295	SAMN01780295	human gut	0.5040886162380881	2269363588	3216234906	12960476	15899733	6805	37.09024	-95.712891	High income	United States of America
SAMN01780298	SAMN01780298	human gut	0.5101000072591558	2287873540	3614176330	14934293	17862543	16718	37.09024	-95.712891	High income	United States of America
SAMN01780299	SAMN01780299	human gut	0.5203314090443933	2759658896	4928111072	18528735	24365804	13297	37.09024	-95.712891	High income	United States of America
SAMN01780300	SAMN01780300	human gut	0.33221070041365264	1777011261	2276332904	10219494	11493066	6625	37.09024	-95.712891	High income	United States of America
SAMN01795774	SAMN01795774	human gut	0.4291743303458213	1799144960	3075354432	11749089	15173124	17496	37.09024	-95.712891	High income	United States of America
SAMN01795781	SAMN01795781	human gut	0.5055959665110098	2367742756	3358935074	13543128	16604995	12948	37.09024	-95.712891	High income	United States of America
SAMN01795782	SAMN01795782	human gut	0.5230129486924232	3265124970	8063122912	23424308	39805738	15870	37.09024	-95.712891	High income	United States of America
SAMN01795785	SAMN01795785	human gut	0.5148026379469884	2691095909	4703369426	17852362	23260467	9914	37.09024	-95.712891	High income	United States of America
SAMN01795786	SAMN01795786	human gut	0.4397920169966121	2424375900	3304040438	13622683	16319523	17994	37.09024	-95.712891	High income	United States of America
SAMN01795789	SAMN01795789	human gut	0.4983622594381186	2703313461	4300744164	17596944	21177622	12517	37.09024	-95.712891	High income	United States of America
SAMN01795792	SAMN01795792	human gut	0.4920838324170301	1585616763	2899856596	10705742	14319010	18981	37.09024	-95.712891	High income	United States of America
SAMN01795795	SAMN01795795	human gut	0.4868079026661765	1987907842	2770045818	11257275	13688281	8757	37.09024	-95.712891	High income	United States of America
SAMN01795800	SAMN01795800	human gut	0.5644933993302756	2834850445	6106018132	20493183	30138570	23863	37.09024	-95.712891	High income	United States of America
SAMN01795801	SAMN01795801	human gut	0.4865041671654827	4795372064	10829021302	33151745	53520971	66238	37.09024	-95.712891	High income	United States of America
SAMN01795802	SAMN01795802	human gut	0.3769182008017509	2507494955	3421078428	14926348	16919332	6710	37.09024	-95.712891	High income	United States of America
SAMN01795803	SAMN01795803	human gut	0.4984215915800213	1780381827	3205644364	11994651	15846018	5329	37.09024	-95.712891	High income	United States of America
